left_x,left_y
-21.022021382232197,7.337466646917164
-21.37440082087997,6.40921642722684
-21.46973383883397,5.41461525908065
-21.46144310677238,4.414978071357562
-21.324046600667756,3.4244266888524644
-21.059055472411014,2.464195680259265
-20.667826979402115,1.5469469390040453
-20.144616674134564,0.6966021579088524
-19.582867747689438,-0.13074781937419955
-18.96745849577699,-0.9183461967122345
-18.339654699255686,-1.6967626882808242
-17.711850902734376,-2.475179179849413
-17.059724449296418,-3.2332982737237748
-16.40623182521534,-3.9902772903049137
-15.752739201134265,-4.747256306886052
-15.099246577053187,-5.50423532346719
-14.459265466846297,-6.2725200515330215
-13.829409781105767,-7.049277192737948
-13.19955409536524,-7.826034333942872
-12.569698409624712,-8.602791475147797
-11.939842723884183,-9.379548616352722
-11.30560773880471,-10.152694453717032
-10.663035562382905,-10.91896518874549
-10.020463385961092,-11.685235923773956
-9.377891209539284,-12.451506658802415
-8.735319033117475,-13.217777393830877
-8.114799945049343,-14.0018814110872
-7.499950447834456,-14.7905701564406
-6.885100950619569,-15.579258901793997
-6.269680148089194,-16.367486476684327
-5.628434865674186,-17.1348679522576
-4.987189583259177,-17.90224942783087
-4.345944300844167,-18.669630903404148
-3.7132381579434024,-19.44404093737265
-3.0834555212840593,-20.22085730681586
-2.4536728846247207,-20.997673676259062
-1.8281614090946716,-21.777862554562475
-1.2185928126191474,-22.570639930288714
-0.6090242161436275,-23.36341730601495
-0.001955856638281628,-24.158108846093203
0.6043045039009807,-24.953418984662633
1.1916223177259468,-25.761758318108136
1.717474908980617,-26.612375090540514
2.2425770864702392,-27.463453878600834
2.765320526683115,-28.31598489679719
3.2880639668959977,-29.16851591499356
3.810807407108877,-30.021046933189922
4.333550847321753,-30.873577951386277
4.738155933624015,-31.788023802637824
5.1417426691132935,-32.70300335880813
5.545329404602574,-33.61798291497845
5.948916140091852,-34.53296247114876
6.352424887099682,-35.44797362179024
6.699466197371371,-36.38586069934138
7.046507507643063,-37.323747776892525
7.393548817914754,-38.26163485444368
7.740590128186444,-39.199521931994816
7.938819566564639,-40.179163282058354
8.130335161417445,-41.16068843109972
8.313127393943667,-42.143865005935226
8.493632806304309,-43.12747450028805
8.663214854860357,-44.1128633513221
8.804207204369733,-45.102909309170684
8.945199553879114,-46.09295526701929
9.057733306558811,-47.086421707880504
9.155357776711712,-48.08168011859597
9.200057147134205,-49.07939446812501
9.19502177414146,-50.079416711023306
9.189986401148717,-51.07943895392161
9.184951028155973,-52.079461196819906
9.171076392095898,-53.07925498558616
9.124447634713322,-54.078202231569385
9.077818877330744,-55.077149477552624
9.031190119948167,-56.07609672353586
8.984561362565591,-57.075043969519086
8.930550597731445,-58.073481695694824
8.839492643524347,-59.06936235634053
8.748434689317246,-60.06524301698625
8.657376735110148,-61.061123677631954
8.572466945402715,-62.05754704828439
8.487659688745488,-63.053979469721384
8.402852432088261,-64.05041189115838
8.322787094768533,-65.04722977894279
8.245546167529929,-66.04427726047605
8.168305240291323,-67.04132474200934
8.091064313052717,-68.0383722235426
8.004504700424478,-69.0346060430771
7.907779561624174,-70.02995225862051
7.81105442282387,-71.0252984741639
7.713460999978868,-72.02055844656324
7.612500491700425,-73.01548397997801
7.511539983421981,-74.01040951339279
7.410579475143536,-75.00533504680757
7.309618966865093,-76.00026058022235
7.208658458586649,-76.99518611363712
7.107248340090473,-77.9900649691954
7.001675219879521,-78.98451162817791
6.896102099668572,-79.9789582871604
6.790528979457623,-80.97340494614289
6.6849558592466725,-81.96785160512538
6.579382739035721,-82.96229826410787
6.478948077510147,-83.95726933397783
6.381458374260813,-84.95254095470902
6.283968671011476,-85.94781257544022
6.186478967762142,-86.9430841961714
6.088989264512808,-87.93835581690259
5.991499561263474,-88.93362743763376
5.899517745205836,-89.92941995172019
5.808697617705301,-90.92532232932219
5.717877490204765,-91.92122470692418
5.627057362704228,-92.91712708452617
5.536237235203692,-93.91302946212816
5.445417107703157,-94.90893183973016
5.354596980202621,-95.90483421733214
5.263776852702083,-96.90073659493416
5.172956725201547,-97.89663897253615
5.092497235002952,-98.89341380497704
5.015492293151457,-99.8904795401234
4.93848735129996,-100.88754527526977
4.861482409448464,-101.88461101041614
4.784477467596968,-102.8816767455625
4.696810545465627,-103.87780024817147
4.597760025392761,-104.87291774663373
4.498709505319896,-105.868035245096
4.39965898524703,-106.86315274355827
4.300608465174163,-107.85827024202057
4.200914903256928,-108.8533227033306
4.09870567620974,-109.84812073066024
3.9964964491625508,-110.84291875798986
3.8942872221153606,-111.83771678531951
3.7920779950681736,-112.83251481264914
3.6898687680209834,-113.82731283997877
3.588254377529713,-114.8221708170975
3.48990567352888,-115.81735792196467
3.39155696952805,-116.81254502683181
3.2932082655272166,-117.80773213169897
3.1948595615263837,-118.80291923656614
3.0965108575255536,-119.79810634143328
2.9895551246324814,-120.79239834002011
2.8810207900447775,-121.78652616856539
2.772486455457077,-122.78065399711063
2.6639521208693733,-123.77478182565591
2.5600124582914763,-124.76938111251641
2.4643962914454525,-125.76483447149928
2.4272329304853884,-126.76223651718053
2.456338073850958,-127.76184780758406
2.4504595113526144,-128.76178895952313
2.4197729876923053,-129.76103352451128
2.3578836625158606,-130.7591515299103
2.295994337339417,-131.75726953530932
2.2399087945934726,-132.7557126862227
2.18992554887924,-133.75449770634486
2.139942303165009,-134.75328272646698
2.095973178948526,-135.75224104573573
2.088360520010967,-136.75224699006628
2.0807478610734074,-137.75225293439684
2.0531587507781377,-138.75183757033713
2.018602639693059,-139.75127527047619
1.98404652860798,-140.7507129706152
1.950688907770348,-141.7501770752994
1.9411946186429263,-142.75016692512114
1.9317003295155046,-143.75015677494287
1.9222060403880832,-144.75014662476457
1.9127117512606615,-145.75013647458633
1.9032174621332398,-146.75012632440806
1.9012081378367955,-147.7501483032848
1.9021173642336326,-148.75018280997938
1.9030265906304697,-149.75021731667397
1.9039358170273069,-150.7502518233686
1.904845043424144,-151.75028633006315
1.9082973398061482,-152.7503121847258
1.914192689908203,-153.75032972763177
1.9200880400102576,-154.7503472705377
1.9259833901123122,-155.7503648134437
1.9318787402143667,-156.75038235634963
1.9353990888013424,-157.75040759925804
1.9359881166511528,-158.75044234581372
1.9365771445009632,-159.75047709236947
1.9371661723507736,-160.75051183892515
1.937755200200584,-161.75054658548083
1.9482278404907145,-162.75041081225694
1.9821356516597934,-163.7498707172127
2.0160434628288733,-164.74933062216851
2.0499512739979524,-165.7487905271243
2.0838590851670333,-166.7482504320801
2.117766896336112,-167.7477103370359
2.153095695064556,-168.74711648477356
2.1947976362583415,-169.7462815308861
2.2364995774521277,-170.74544657699872
2.278201518645913,-171.7446116231113
2.3199034598396993,-172.7437766692239
2.361605401033487,-173.74294171533654
2.403307342227272,-174.74210676144912
2.4438012729443317,-175.74131837422928
2.4791408770234797,-176.74072867718598
2.5144804811026287,-177.74013898014272
2.5498200851817767,-178.73954928309942
2.5851596892609257,-179.73895958605615
2.634687434013009,-180.73765774232461
2.699600316526573,-181.7355836709167
2.7645131990401333,-182.73350959950872
2.829426081553695,-183.73143552810077
2.887638592115525,-184.72973814710724
2.9349866770929793,-185.72865155682877
2.982334762070432,-186.72756496655026
3.0393591181075426,-187.72573032584387
3.1461034833033183,-188.7200519447236
3.2528478484990884,-189.71437356360323
3.3549874717652184,-190.709113019212
3.428963460195046,-191.7064080580086
3.5029394486248764,-192.70370309680524
3.576915437054704,-193.70099813560182
3.6508914254845344,-194.69829317439846
3.7248674139143665,-195.69558821319512
3.7969626818098945,-196.69301575192029
3.863545617974902,-197.690831643698
3.9301285541399076,-198.6886475354757
3.9967114903049152,-199.68646342725344
4.063294426469921,-200.68427931903113
4.129877362634928,-201.68209521080885
4.196460298799936,-202.6799111025866
4.27339436822746,-203.676981734566
4.350438490620352,-204.6740444429636
4.427482613013246,-205.67110715136127
4.504526735406138,-206.66816985975888
4.581570857799033,-207.6652325681565
4.658614980191925,-208.66229527655415
4.734736917994285,-209.65942874906534
4.810718867147423,-210.6565729636479
4.886700816300559,-211.6537171782304
4.962682765453698,-212.65086139281294
5.038664714606834,-213.64800560739545
5.118510889459245,-214.64484661116813
5.198985361757185,-215.641638314876
5.2794598340551255,-216.6384300185839
5.35993430635307,-217.63522172229185
5.440408778651009,-218.6320134259997
5.523668185426389,-219.6285537803359
5.6229677409051835,-220.6236464592127
5.72226729638398,-221.61873913808952
5.821566851862775,-222.61383181696633
5.9040303347122,-223.61042614218204
5.982406240372729,-224.60738504739552
6.060782146033255,-225.60434395260899
6.13915805169378,-226.60130285782242
6.2175339573543065,-227.59826176303588
6.29590986301483,-228.5952206682493
6.374285768675358,-229.5921795734628
6.436850408398743,-230.59019004196432
6.491190740785328,-231.5887474862552
6.545531073171912,-232.58730493054603
6.599871405558494,-233.58586237483684
6.6541411314427545,-234.58442314762829
6.6939801349077,-235.58366420717067
6.733819138372647,-236.58290526671308
6.7736581418375925,-237.58214632625547
6.813497145302539,-238.5813873857979
6.853336148767486,-239.58062844534032
6.887444039777936,-240.5800671831971
6.916549724313056,-241.57967845784353
6.945655408848174,-242.5792897324899
6.974761093383295,-243.57890100713635
7.003866777918415,-244.5785122817828
7.032972462453536,-245.57812355642923
7.0620781469886555,-246.57773483107567
7.091183831523776,-247.5773461057221
7.120289516058897,-248.57695738036855
7.154606590688431,-249.5763966124528
7.19149235480482,-250.57575104491312
7.22837811892121,-251.57510547737346
7.265263883037599,-252.57445990983376
7.302149647153988,-253.5738143422941
7.339035411270377,-254.5731687747544
7.375921175386766,-255.57252320721472
7.411858147574643,-256.5719089619952
7.4409639269333905,-257.5715202338806
7.470069706292138,-258.57113150576606
7.499175485650886,-259.57074277765156
7.528281265009634,-260.570354049537
7.557387044368381,-261.56996532142244
7.586492823727128,-262.56957659330783
7.615598603085876,-263.56918786519327
7.6447043824446235,-264.56879913707877
7.673810161803371,-265.5684104089642
7.702915941162117,-266.5680216808496
7.732021720520867,-267.5676329527351
7.775201771332488,-268.56672962924455
7.8191733785011515,-269.5657973642032
7.863144985669817,-270.5648650991619
7.907116592838483,-271.56393283412064
7.951088200007148,-272.56300056907935
7.995059807175812,-273.562068304038
8.03903141434448,-274.5611360389968
8.082301558387517,-275.56022942146956
8.111407417585704,-276.5598406910303
8.14051327678389,-277.55945196059105
8.169619135982078,-278.5590632301518
8.198724995180262,-279.55867449971254
8.22783085437845,-280.55828576927325
8.259116875025741,-281.55782921095613
8.29220577546777,-282.55731656252186
8.3252946759098,-283.5568039140877
8.358383576351832,-284.55629126565356
8.391472476793862,-285.5557786172194
8.424561377235891,-286.55526596878514
8.45765027767792,-287.554753320351
8.488228171096457,-288.55430578565415
8.506984969224328,-289.5541647876122
8.5257417673522,-290.55402378957024
8.544498565480072,-291.5538827915283
8.563255363607944,-292.5537417934863
8.582012161735813,-293.55360079544425
8.591612022365256,-294.55354763273675
8.592038640475511,-295.553582461765
8.592465258585767,-296.5536172907932
8.592891876696022,-297.55365211982144
8.593318494806278,-298.5536869488497
8.592803047424574,-299.5537210056978
8.59073703971719,-300.5537537916027
8.588671032009806,-301.5537865775076
8.586605024302422,-302.55381936341246
8.584539016595038,-303.5538521493174
8.561504660057595,-304.5535112935726
8.527940867240796,-305.55298281046754
8.494377074424,-306.55245432736245
8.460813281607201,-307.5519258442574
8.427249488790403,-308.55139736115234
8.334278695368136,-309.54705716011193
8.239835391210212,-310.54262247869843
8.145392087052288,-311.538187797285
8.159729848470134,-312.53731542768685
8.188836036631933,-313.53692668766905
8.217942224793733,-314.53653794765125
8.24704841295553,-315.53614920763346
8.415040932579139,-316.5192496181214
8.621102106948285,-317.49782441530874
8.873106678232315,-318.4655436856536
9.138774315017235,-319.42914527374126
9.477879212497967,-320.3699309612265
9.89267967870547,-321.2776915648167
10.368472765627251,-322.1559174209183
10.948738919590873,-322.9703872066297
11.601213151230322,-323.7268527991936
12.351318807274895,-324.3875532051787
13.056121429046307,-325.097005885501
13.784090891245993,-325.7826362339014
14.394025916141148,-326.5738736596955
15.017133778387704,-327.35591690913475
15.553200660627523,-328.1943096703205
15.938981345812754,-329.1145768323201
16.191759334379352,-330.0741936274609
16.210070585915275,-331.0740608883209
16.228381837451202,-332.07392814918086
16.199915786757064,-333.07242666301306
16.123171844234463,-334.0695125211811
16.046427901711866,-335.0665983793491
15.77954595450237,-336.0301977515744
15.47626214126949,-336.9815299358055
15.094414767634898,-337.90579311505746
14.712567394000308,-338.8300562943094
14.310199985266607,-339.7454233355347
13.905085184691286,-340.65962379945864
13.518745037566044,-341.58201803837807
13.124894824424974,-342.5011529691608
12.715040507493418,-343.4133422478552
12.240506619180897,-344.289548134251
11.681547512219863,-345.1187854694077
11.094971411062827,-345.9277107113302
10.469898813606513,-346.70832206737225
9.895601302992288,-347.5238242163501
9.394967465402825,-348.3894527282442
8.917730277003452,-349.2682669903503
8.601730463114578,-350.2144335071305
8.312462747159191,-351.1703272935608
8.152855310462764,-352.156904522603
8.080260767199375,-353.15430107040174
8.02500141495783,-354.15258722750724
7.995114466468012,-355.15217544851754
7.903436799137355,-356.145242140285
7.723992187244714,-357.12904571444767
7.544547575352073,-358.11284928861033
7.327090383413349,-359.0888406230949
7.118831101875465,-360.06608653889083
7.02148481931232,-361.06137219765594
6.922622034143817,-362.0564608611811
6.762451185009641,-363.043585544471
6.730655630719747,-364.03811848434697
6.776211770644183,-365.03711522077185
6.782689920096265,-366.03698284621714
6.781684031073684,-367.03701726035484
6.780678142051104,-368.0370516744926
6.831451015484115,-369.03566810880903
6.8871869465844044,-370.03414862802657
6.942922877684694,-371.0326291472441
6.974634917079555,-372.0319728868288
6.9907044950075985,-373.03187868736086
7.006774072935642,-374.031784487893
7.0228436508636864,-375.0316902884251
7.047372905494004,-376.0311015547193
7.147919265558329,-377.0260690269265
7.248465625622648,-378.02103649913363
7.349011985686973,-379.0160039713408
7.425363081756774,-380.01305297986795
7.496231937240912,-381.01057362957647
7.567100792725047,-382.00809427928493
7.637969648209186,-383.00561492899345
7.7088385036933245,-384.003135578702
7.822078522182109,-384.9966329093036
7.940220948026125,-385.98966473582686
8.058363373870147,-386.9826965623502
8.17650579971417,-387.9757283888735
8.311374072514148,-388.9662651541618
8.488194911771663,-389.9505436879503
8.665015751029177,-390.9348222217388
8.84183659028668,-391.9191007555272
9.026840187509618,-392.9018707719248
9.212624456977212,-393.88449686891744
9.398408726444805,-394.86712296591
9.591491431749398,-395.84833862882033
9.785199291125243,-396.8294334797336
9.978907150501088,-397.8105283306469
10.16868871049211,-398.7923832913482
10.35512251905383,-399.7748863581615
10.541556327615563,-400.7573894249749
10.74425814750927,-401.7366554692378
10.94813238350635,-402.7156882251603
11.152006619503416,-403.6947209810828
11.355880855500471,-404.6737537370052
11.554356682999511,-405.6538897946256
11.75096623788652,-406.6344072723891
11.947575792773527,-407.61492475015257
12.144185347660525,-408.595442227916
12.340794902547533,-409.5759597056795
12.503752280642248,-410.5625208852897
12.660613291176595,-411.5501769310094
12.817474301710936,-412.537832976729
12.974335312245284,-413.5254890224487
13.15761872367922,-414.50844011938494
13.351326616417456,-415.4895349637111
13.550906048947425,-416.469389165014
13.770642300053803,-417.4449842763293
13.990378551160168,-418.4205793876446
14.210114802266533,-419.39617449895985
14.413399763618067,-420.37485566470633
14.562179089905225,-421.3637614000229
14.71095841619239,-422.35266713533946
14.859737742479556,-423.3415728706561
14.983331992095737,-424.33323015311265
15.051595709435725,-425.33093246651447
15.119859426775719,-426.32863477991634
15.188123144115712,-427.3263370933182
15.219693041004579,-428.32535511082585
15.223060557151527,-429.3253843609518
15.226428073298477,-430.32541361107775
15.220720190499065,-431.3251823372206
15.159990585575606,-432.32337157597163
15.099260980652149,-433.32156081472266
15.038531375728693,-434.3197500534737
14.977801770805234,-435.3179392922247
14.869752297897296,-436.3112233726343
14.724446911889071,-437.30064552018786
14.579141525880853,-438.2900676677414
14.433836139872627,-439.279489815295
14.34318664230843,-440.2751313745054
14.262478610799226,-441.27190419462164
14.175413809541977,-442.26804033617054
14.056833089067625,-443.26101992005147
13.938252368593274,-444.2539995039324
13.819671648118922,-445.2469790878133
13.700682995482142,-446.23990973429187
13.581034366744202,-447.2327612070277
13.461385738006268,-448.22561267976346
13.3447885010141,-449.2188099644122
13.239218106504653,-450.21325691275865
13.132660725678635,-451.20758361043625
12.996367878198948,-452.1982874516513
12.860075030719253,-453.18899129286643
12.723782183239557,-454.17969513408156
12.587489335759862,-455.1703989752967
12.469098726591954,-456.1631610687952
12.377001398237796,-457.15894614770656
12.28490406988364,-458.15473122661797
12.192806741529486,-459.1505163055293
12.08084911247829,-460.1437434723444
11.917621616582174,-461.13036732460824
11.75439412068605,-462.11699117687215
11.591166624789924,-463.103615029136
11.48319725561485,-464.0976515595322
11.380629117895827,-465.0924126456213
11.278060980176798,-466.08717373171055
11.163641729824423,-467.08062159340193
11.045936346803856,-468.07370531800956
10.928230963783294,-469.06678904261713
10.810628453788514,-470.0598849293914
10.693510911631607,-471.05303815150353
10.576393369474701,-472.0461913736156
10.4592758273178,-473.03934459572764
10.342158285160886,-474.03249781783984
10.22504074300398,-475.0256510399519
10.107923200847074,-476.01880426206407
9.990805658690167,-477.01195748417615
9.869097592961591,-478.00455779900557
9.747045320925155,-478.9971166557809
9.624993048888719,-479.98967551255635
9.502940776852283,-480.98223436933176
9.380888504815854,-481.97479322610707
9.258836232779416,-482.9673520828825
9.13678396074298,-483.9599109396579
9.013775387974817,-484.9523513237063
8.889926005212656,-485.9446875427681
8.766076622450488,-486.93702376182995
8.642227239688319,-487.9293599808918
8.51837785692615,-488.92169619995366
8.394528474163982,-489.9140324190155
8.270679091401814,-490.90636863807737
8.146829708639645,-491.8987048571392
8.029441493667136,-492.891800200056
7.919913633763692,-493.8858190576123
7.810385773860249,-494.8798379151686
7.7008579139568045,-495.87385677272493
7.5913300540533735,-496.8678756302811
7.48180219414993,-497.8618944878374
7.351195686956864,-498.85327583747005
7.212424209887493,-499.8436355289077
7.07365273281812,-500.8339952203454
6.934881255748748,-501.8243549117831
6.7961097786793765,-502.81471460322075
6.657338301610005,-503.8050742946584
6.522658652785642,-504.7959981256661
6.388265507298106,-505.7869614568335
6.253872361810571,-506.77792478800103
6.119479216323036,-507.7688881191685
5.9850860708355,-508.75985145033593
5.850283791279563,-509.75075919905083
5.715432948513253,-510.7416603502651
5.5805821057469425,-511.7325615014794
5.445731262980633,-512.7234626526936
5.310880420214323,-513.7143638039079
5.176029577448013,-514.7052649551222
5.0519519130330615,-515.6973963928211
4.959924384541397,-516.693187924856
4.8678968560497315,-517.6889794568908
4.775869327558067,-518.6847709889256
4.6838417990664025,-519.6805625209605
4.591814270574737,-520.6763540529953
4.493192207569834,-521.6714138548652
4.364682665231866,-522.6631573392405
4.236173122893914,-523.6549008236155
4.107663580555946,-524.6466443079908
3.9791540382179793,-525.6383877923658
3.8506444958800117,-526.630131276741
3.7221349535420445,-527.6218747611163
3.5936254112040773,-528.6136182454915
3.46511586886611,-529.6053617298666
3.336606326528143,-530.5971052142418
3.2080967841901753,-531.588848698617
3.086982509718396,-532.5815117885156
2.9686864525519643,-533.5745253252468
2.8503903953855327,-534.567538861978
2.732094338219101,-535.5605523987092
2.613798281052683,-536.5535659354402
2.4955022238862514,-537.5465794721715
2.375341873846821,-538.539365629463
2.251493707656536,-539.5317020003594
2.127645541466251,-540.5240383712558
2.0037973752759664,-541.5163747421522
1.902984341413618,-542.5112757871799
1.8055367364230563,-543.506551530657
1.708089131432506,-544.5018272741341
1.6106415264419334,-545.4971030176115
1.479112850908109,-546.4883995909228
1.3446560935700804,-547.4793542930554
1.210199336232052,-548.470308995188
1.075742578894039,-549.4612636973204
0.9412858215560103,-550.452218399453
0.8020058910078975,-551.4425016362463
0.6606812469303729,-552.4325002151588
0.5612361859504313,-553.427358363601
0.4721056817399448,-554.4234133793967
0.326536568668941,-555.4115240674827
0.13724125450989577,-556.3934798329375
-0.04580138139055383,-557.376590172572
-0.2196735907402213,-558.3613938566068
-0.4161291679486642,-559.3414880880015
-0.6503665261858278,-560.3137034454604
-0.8846038844229647,-561.2859188029191
-1.1427949097114898,-562.2516805205183
-1.4286805079894118,-563.2099807166833
-1.7209193231014284,-564.1661949465648
-2.0587190808519815,-565.1074500474467
-2.396518838602535,-566.0487051483286
-2.7343185963530883,-566.9899602492105
-3.0900222930355064,-567.9245544340253
-3.4495740413660654,-568.8577170037552
-3.8091257896965836,-569.790879573485
-4.172726880267067,-570.7224238297097
-4.555362260207341,-571.64636106096
-4.937997640147614,-572.5702982922103
-5.333975429115917,-573.4879824837972
-5.799218857020672,-574.3732047124289
-6.264462284925479,-575.2584269410607
-6.697485045473376,-576.1588285076544
-7.08382079036482,-577.0812245904149
-7.470156535256265,-578.0036206731752
-7.882989750791732,-578.9138233650755
-8.332250582856593,-579.8072630922227
-8.781511414921455,-580.7007028193699
-9.214621145290849,-581.6017231893146
-9.614847864720723,-582.5181774513086
-10.015074584150598,-583.4346317133026
-10.459681260622903,-584.3296489066804
-10.928750762070788,-585.2128497015646
-11.397820263518675,-586.0960504964487
-11.866889764966562,-586.9792512913328
-12.365403137985728,-587.845743215641
-12.883081234997126,-588.701359501804
-13.400759332008523,-589.5569757879668
-13.91843742901992,-590.4125920741297
-14.436115526031319,-591.2682083602926
-14.967739321041114,-592.1151717025466
-15.504492841770974,-592.958952183037
-16.04124636250077,-593.8027326635273
-16.60644345639063,-594.627655842255
-17.174664953531888,-595.4505739253343
-17.748672018394302,-596.2694328215147
-18.329146773375154,-597.0837539498801
-18.909621528356002,-597.8980750782456
-19.490096283336854,-598.7123962066112
-20.091243408588312,-599.5110307588105
-20.719245793575794,-600.2892870441835
-21.34724817856328,-601.0675433295565
-21.975250563550762,-601.8457996149294
-22.612100063107896,-602.6168086296874
-23.251496623273756,-603.3857311746298
-23.890893183439545,-604.1546537195719
-24.58299632750749,-604.8760694172889
-25.281615665664585,-605.5916117721678
-25.98023500382168,-606.3071541270465
-26.67885434197877,-607.0226964819253
-27.353702535170772,-607.7604789735303
-28.02122096815873,-608.5051191436083
-28.725398991127275,-609.213341570969
-29.465604633416675,-609.8857740570934
-30.20581027570607,-610.5582065432178
-30.946015917995467,-611.2306390293422
-31.659546849851377,-611.9312027999684
-32.37034707361026,-612.6346463891616
-33.105499527591554,-613.3106257000798
-33.8889596411168,-613.9321239637842
-34.672419754642036,-614.5536222274885
-35.46849457662181,-615.1588741303958
-36.26471410237087,-615.7639396707206
-37.06185329627384,-616.3677837689954
-37.86341900867231,-616.9657488599328
-38.66498472107078,-617.56371395087
-39.46694410186139,-618.1611241190136
-40.29618800619883,-618.7200734802191
-41.12543191053618,-619.2790228414244
-41.98205458421602,-619.7914605212551
-42.873219286824806,-620.2452174100147
-43.764383989433476,-620.6989742987741
-44.6297773082778,-621.199603308143
-45.49035315237624,-621.7089941775416
-46.359094283379314,-622.2039562239769
-47.2388643839604,-622.67942905327
-48.11863448454148,-623.1549018825633
-49.0087664975366,-623.6099246843536
-49.91248425040813,-624.0381349883135
