mid_x,mid_y
-24.03457653854275,6.832671608310193
-24.08931383909674,5.883491743221965
-24.015527929303843,4.901136403905804
-23.881002023440875,3.9192311669525175
-23.619170025747877,2.9627308424787637
-23.277612990888375,2.0294797881914617
-22.823511878982167,1.1428211361987461
-22.27059101910173,0.3123956221370642
-21.679200242269268,-0.4932084730927462
-21.059853881878375,-1.2780094986512385
-20.42065610489557,-2.046969501370704
-19.78145832791276,-2.815929504090169
-19.13009922247162,-3.5747408079625203
-18.47805703170893,-4.332982073188261
-17.826014840946232,-5.091223338414
-17.173972650183536,-5.849464603639741
-16.528686216357936,-6.613358724607827
-15.888462494765514,-7.3814890521454615
-15.248238773173094,-8.149619379683093
-14.60353388709574,-8.913842333102039
-13.95668564172962,-9.676196373509619
-13.315416793949243,-10.443284501354718
-12.682249967852314,-11.217264097359834
-12.049083141755379,-11.991243693364954
-11.41591631565845,-12.76522328937007
-10.782749489561521,-13.539202885375186
-10.160609207641427,-14.322099122494237
-9.541303721147957,-15.107287723661823
-8.921998234654488,-15.892476324829406
-8.302407095503275,-16.67743434076546
-7.669903716409744,-17.451969307042987
-7.037400337316214,-18.226504273320508
-6.402033197029703,-18.998731747771348
-5.770107732968537,-19.77380642151013
-5.139644022028083,-20.550084262986257
-4.509180311087633,-21.326362104462383
-3.8808521807118237,-22.104326200368618
-3.260495489863277,-22.888584544986266
-2.6401387990147356,-23.67284288960391
-2.021032226651281,-24.458058316397562
-1.4023296537708654,-25.243583042436807
-0.7930983542475983,-26.035622365914087
-0.2495157745124078,-26.874701274611805
0.29246794718882263,-27.714904512206594
0.8329265672111941,-28.556066764970332
1.3733851872335692,-29.397229017734073
1.886500140641457,-30.255475941045148
2.3874766934894818,-31.120044735331394
2.792413072836978,-32.03439820471608
3.1968402767779818,-32.94901852656014
3.601267480718986,-33.8636388484042
4.00569468465999,-34.77825917024826
4.4100828943602695,-35.692895289327915
4.763981092757463,-36.62816723376998
5.116706286433063,-37.56392394606974
5.44701751836482,-38.506715909309705
5.7402405826159,-39.46114903485411
5.959057710920235,-40.43645929665472
6.174517917461873,-41.41271145794424
6.38561644284022,-42.38978933213083
6.595571558135777,-43.367083666076084
6.777387153443401,-44.34945816107699
6.909582050064186,-45.3406888317283
7.041776946684973,-46.331919502379634
7.159742544890916,-47.32486041453726
7.24233522845547,-48.320968930084405
7.284016275998128,-49.319481089852964
7.300829951833167,-50.31914719630614
7.291100234332609,-51.31863929573967
7.262702084054345,-52.31800901299288
7.229884302242416,-53.31726450318006
7.180689459769237,-54.31609672197574
7.131494617296058,-55.31492894077142
7.082299774822879,-56.3137611595671
7.0331049323496995,-57.31259337836278
6.9802190861507345,-58.3111708372547
6.908809645265295,-59.30846976338161
6.837400204379854,-60.30576868950854
6.765990763494414,-61.30306761563544
6.689603160272301,-62.300014215996775
6.595877706346123,-63.29561848027738
6.502152252419944,-64.29122274455798
6.410797758162515,-65.2870197420123
6.320855468945648,-66.28293153634104
6.2309131797287804,-67.27884333066979
6.1409708905119125,-68.27475512499853
6.04636925860023,-69.27026008832789
5.946898412868644,-70.26534241852151
5.851207570302294,-71.26079945549148
5.755082585713595,-72.25621337088944
5.657274058408175,-73.25146006679509
5.558085862023231,-74.24656787559519
5.454768903068089,-75.2412600543783
5.351451944112951,-76.23595223316141
5.248134985157812,-77.2306444119445
5.144593221093805,-78.22531325179938
5.038969956172412,-79.21976599336634
4.933346691251019,-80.2142187349333
4.827723426329627,-81.20867147650027
4.7221001614082345,-82.20312421806723
4.622238531201457,-83.19815388207152
4.525220506009164,-84.19347322522958
4.429674959954994,-85.18894284381825
4.334129413900822,-86.18441246240693
4.23858386784665,-87.17988208099558
4.143038321792479,-88.17535169958424
4.0474927757383075,-89.1708213181729
3.952573211578706,-90.16634531433994
3.857570838210536,-91.16185997490683
3.7625684648423667,-92.15737463547372
3.667566091474197,-93.1528892960406
3.572563718106026,-94.1484039566075
3.477561344737857,-95.14391861717439
3.382558971369688,-96.13943327774126
3.286837388383676,-97.1348754508094
3.1907342387040223,-98.13027916663978
3.0998114076753382,-99.12611910988961
3.0106158508202037,-100.1221045044922
2.9214202939650695,-101.11808989909477
2.832224737109936,-102.11407529369733
2.743029180254801,-103.11006068829991
2.6485026332597443,-104.10557496663378
2.5482842872939258,-105.10058624289428
2.448065941328106,-106.09559751915481
2.3478475953622873,-107.09060879541533
2.2476292493964674,-108.08562007167588
2.1495305414604187,-109.0808390001178
2.051202779756193,-110.07603192684795
1.9528750180519665,-111.07122485357807
1.8545472563477399,-112.0664177803082
1.7562194946435135,-113.06161070703834
1.6578917329392868,-114.05680363376848
1.5611240483023625,-115.05214316796591
1.4671887731524607,-116.04775807071267
1.3732534980025601,-117.04337297345944
1.279318222852657,-118.0389878762062
1.185382947702755,-119.03460277895297
1.0914476725528548,-120.03021768169974
0.9915008756419945,-121.02522625893178
0.8894311096926054,-122.02002877645992
0.7873613437432182,-123.01483129398807
0.7031376559221559,-124.01101488842093
0.621821641637401,-125.00748144496998
0.5446673752185833,-126.00437503758022
0.4967395117427448,-127.00224297353964
0.48458041611388936,-128.00136149798337
0.45566399389426926,-129.00068564984474
0.41763683369324833,-129.99978809864456
0.37425955134901123,-130.9987213210984
0.33088226900477524,-131.9976545435522
0.29040687787578856,-132.9967503387632
0.2529826352626575,-133.99601706857857
0.2155583926495278,-134.99528379839393
0.1811412107852719,-135.9946371777826
0.1649022615604776,-136.9945143697022
0.15161871300575036,-137.99445524298173
0.1287132018875814,-138.99419335410374
0.10232419037450757,-139.99385799732516
0.07593517886143397,-140.9935226405466
0.05014541247208382,-141.99320048604056
0.03628731193783863,-142.99314120410332
0.030833000998333082,-143.99313133385027
0.029317332377824745,-144.99314462159612
0.027801663757316075,-145.99315790934202
0.026285995136807516,-146.99317119708786
0.028512808931787648,-147.99320054936123
0.03219889807340848,-148.99323616554355
0.035884987215029196,-149.99327178172584
0.039571076356650026,-150.99330739790815
0.04672042185934666,-151.99330726379236
0.05553780282369858,-152.99329871068898
0.0655767106480758,-153.9932860017073
0.07561561847245302,-154.99327329272558
0.08565452629683035,-155.99326058374388
0.09569343412120745,-156.99324787476218
0.10454484118804519,-157.99323901578168
0.11214827858281684,-158.9932300647289
0.12759788791089732,-159.99304652633356
0.14304749723897825,-160.9928629879382
0.15849710656705862,-161.99267944954283
0.1788885221152996,-162.99241065125767
0.21099752310301423,-163.99193969206235
0.24310652409072941,-164.99146873286702
0.2752155250784447,-165.99099777367172
0.3073245260661608,-166.99052681447642
0.3394335270538754,-167.9900558552811
0.3722530218212726,-168.98955801747672
0.40825908782134057,-169.98893962885978
0.44426515382140885,-170.98832124024287
0.4824566415913566,-171.98763024736223
0.5213580548812744,-172.98691566927704
0.5602594681711919,-173.98620109119182
0.5991608814611082,-174.9854865131066
0.6374582895126617,-175.98479521835512
0.6731785342452599,-176.98420326869194
0.708898778977858,-177.98361131902877
0.7446190237104562,-178.9830193693656
0.7834562589748045,-179.9822876684454
0.8349608945739202,-180.98095001216672
0.8941580990537752,-181.97922624204983
0.9533553035336284,-182.9775024719329
1.0125525080134823,-183.97577870181595
1.0683995265174717,-184.9742432769063
1.118814332229272,-185.97301324735412
1.1692291379410715,-186.9717832178019
1.2244820791826998,-187.97017916303577
1.3091092862029958,-188.9663495856534
1.4028517902148796,-189.96190686654734
1.4942919232619458,-190.9576730658058
1.5716502388908586,-191.95471705665824
1.6490085545197728,-192.95176104751064
1.7263668701486854,-193.94880503836305
1.8040763727662497,-194.94582039081138
1.8819763680614086,-195.9428202090672
1.9589360030894163,-196.93988627728731
2.033139472252163,-197.9371465220337
2.107342941414909,-198.93440676678009
2.181746730448107,-199.9316500737235
2.2583839427260886,-200.92870453628097
2.3350211550040703,-201.9257589988385
2.411658367282053,-202.922813461396
2.493471146191296,-203.91949529405437
2.5753389515832206,-204.91617316492182
2.657206756975146,-205.9128510357893
2.7390745623670707,-206.90952890665676
2.8209423677589966,-207.9062067775242
2.9028101731509213,-208.90288464839165
2.9807177095573016,-209.8998887880711
3.058211393572583,-210.89692688372668
3.135705077587863,-211.8939649793822
3.2131987616031443,-212.89100307503773
3.2906924456184257,-213.88804117069327
3.3701182424833434,-214.88492766094387
3.4498581880710266,-215.88178950116207
3.5302451035049396,-216.87859847918162
3.612420054643143,-217.87526136152272
3.6945950057813444,-218.87192424386376
3.7781624241582654,-219.86846145151895
3.8697499168868945,-220.8642748214445
3.9613374096155267,-221.86008819137004
4.052924902344156,-222.85590156129552
4.1360943587581,-223.8524657543905
4.210842465821929,-224.8496953881168
4.2836358560189,-225.8470731070949
4.35642924621587,-226.844450826073
4.429222636412843,-227.8418285450511
4.502016026609812,-228.8392062640292
4.574809416806784,-229.8365839830073
4.6396971740351844,-230.83448748362943
4.700472777595186,-231.83266447214623
4.761248381155186,-232.83084146066304
4.822023984715184,-233.8290184491798
4.8675998139344046,-234.82791195006607
4.900994407313727,-235.82737968400477
4.93438900069305,-236.82684741794347
4.9677835940723725,-237.82631515188217
5.001178187451696,-238.8257828858209
5.03457278083102,-239.82525061975963
5.065101817983095,-240.8248171928555
5.0931297518975045,-241.82447003434626
5.121157685811914,-242.82412287583696
5.149185619726325,-243.8237757173277
5.177213553640734,-244.82342855881842
5.205241487555144,-245.82308140030915
5.233269421469554,-246.82273424179988
5.261771809533734,-247.82237279229582
5.292958408275392,-248.82193049190045
5.326750702064256,-249.82140217022396
5.361827340596549,-250.82083144873553
5.396903979128842,-251.8202607272471
5.431980617661135,-252.81969000575873
5.467057256193428,-253.8191192842703
5.501925947101614,-254.81855505107268
5.53492318747273,-255.81804921005593
5.567446031879589,-256.8175590301993
5.596553279871883,-257.8171816088951
5.625660527864179,-258.81680418759095
5.654767775856474,-259.8164267662868
5.683875023848769,-260.8160493449826
5.712982271841063,-261.81567192367845
5.742089519833357,-262.8152945023743
5.771196767825652,-263.8149170810701
5.800304015817947,-264.81453965976596
5.8294112638102416,-265.8141622384618
5.8585185118025365,-266.8137848171576
5.887625759794831,-267.81340739585346
5.923770143513563,-268.8127726768613
5.9603103054108155,-269.8121234870937
5.99685046730807,-270.8114742973262
6.029549536443406,-271.81091551208465
6.060511602318512,-272.81039760920805
6.091473668193618,-273.80987970633146
6.122435734068727,-274.809361803455
6.153047068381019,-275.80885672433544
6.1765762602708865,-276.80861058875985
6.200105452160752,-277.80836445318437
6.223634674380962,-278.80811831706427
6.247163901117878,-279.80787218086306
6.270693127854795,-280.80762604466184
6.296368629710383,-281.80731990263877
6.3286337839099644,-282.80684519580603
6.360898938109548,-283.8063704889734
6.3931640923091315,-284.80589578214074
6.425429246508713,-285.8054210753081
6.457694400708296,-286.8049463684754
6.489959554907879,-287.8044716616427
6.520969205595714,-288.80402951167866
6.546068308638217,-289.80374063004217
6.571167411680721,-290.80345174840556
6.596266514723224,-291.80316286676907
6.621365617765727,-292.80287398513246
6.646464720808229,-293.80258510349586
6.656477678145663,-294.80247934824826
6.654215977653491,-295.80251944218475
6.651954277161319,-296.8025595361212
6.649692576669147,-297.80259963005767
6.6474308761769745,-298.80263972399416
6.644698142938823,-299.80267943184055
6.641190129537832,-300.80271850421536
6.6376821161368404,-301.8027575765901
6.634174102735848,-302.80279664896494
6.6306660893348575,-303.80283572133976
6.616673901518836,-304.80268797288977
6.597416995563137,-305.80244641075956
6.578160089607438,-306.80220484862934
6.55890318365174,-307.80196328649924
6.538064094061332,-308.8017081843643
6.4854957870010335,-309.7995298875876
6.4321912245729065,-310.7973043506243
6.3788866621447795,-311.79507881366106
6.379972632504537,-312.79463443260545
6.388442816236273,-313.79443186634
6.3969129999680066,-314.7942293000746
6.40538318369974,-315.79402673380923
6.483296533162379,-316.7855687427966
6.5802442099977885,-317.77484794513373
6.700163585290637,-318.7586993840497
6.823119300785855,-319.7404019349317
6.965595714539784,-320.71001051152393
7.137069491955188,-321.66258782643763
7.341132287782981,-322.60053700438715
7.732491591192398,-323.4833109241201
8.509058308403326,-324.0715316583172
9.338202754673997,-324.6112111115831
10.12728042978836,-325.2005705834287
10.847234743355125,-325.8945473471676
11.472869116701197,-326.6707879135483
12.066207382916811,-327.474879016813
12.613928478660958,-328.3084805018444
13.062068519289149,-329.1985866369238
13.289575247303482,-330.1615856966972
13.359151750359798,-331.1575308311712
13.341130963148878,-332.15675420532375
13.26219352426398,-333.1480695554176
13.063709856836425,-334.1203139203868
12.836009020173432,-335.0782959183016
12.427579028101345,-335.9777196522507
11.956659868695573,-336.8296710312663
11.369005010614822,-337.5961545573149
10.782514881278729,-338.3641553921454
10.185764734393059,-339.1277081579626
9.74250597823533,-339.9979183936132
9.402171260550059,-340.93699768801685
9.117405345781103,-341.88727000896904
8.849140678967132,-342.83936582336037
8.548536226462677,-343.77346994160246
8.225412302143882,-344.6861962054999
7.889122350175521,-345.58883514272463
7.533584150057517,-346.4773171370091
7.203371519846803,-347.38323866483387
6.901871019231869,-348.3134552192889
6.612068843211982,-349.2502646488499
6.403794589597366,-350.22084116319525
6.210798493560554,-351.1964725945858
6.082632537153221,-352.18744574728237
5.998895320322348,-353.18390070557797
5.941650569079647,-354.1821948163189
5.89709201971281,-355.18113995901217
5.822726211385546,-356.17686675740913
5.723668683067698,-357.1687102003187
5.624611154749853,-358.16055364322824
5.501321367361587,-359.14834733162024
5.379052013963209,-360.1366699557525
5.312239160052202,-361.13401245136936
5.255491091089712,-362.1315185186653
5.169338817532876,-363.12507285919855
5.139449913052536,-364.122152416661
5.145722891842279,-365.1214071130718
5.132456875395844,-366.12109725399296
5.11098178782958,-367.1206785268921
5.083983314725116,-368.120022072715
5.1048349617778745,-369.1190861917622
5.13965150946219,-370.1183069738069
5.162814330675133,-371.1175025633588
5.169560173241944,-372.117120240496
5.1684847850753455,-373.11701894810676
5.178647811099463,-374.1169191554005
5.1956593487586265,-375.1168202765774
5.2169007247689265,-376.1164741306352
5.313684796294044,-377.1118021582167
5.410909853448257,-378.1071054669002
5.508134910602473,-379.10240877558374
5.593262335759427,-380.0987528524272
5.688311582665566,-381.09396008588806
5.7845586279399726,-382.0890374779059
5.880805673214377,-383.0841148699237
5.97705271848878,-384.07919226194156
6.0944853452655074,-385.0722579944059
6.214369175719851,-386.06509097483104
6.334253006174197,-387.05792395525634
6.465582093276263,-388.04906512261925
6.618395849377197,-389.03701913134626
6.793353078841889,-390.02163425763626
6.973276099566332,-391.0053569350008
7.153199120290771,-391.9890796123654
7.340022388706822,-392.9715093063744
7.529771017731822,-393.9533808377478
7.719990470458997,-394.9351524988639
7.927168047151364,-395.9133958822829
8.134658200879358,-396.89157885970343
8.341859092744597,-397.8698271563102
8.546393485041998,-398.84861433359254
8.749254001624749,-399.827725563931
8.952114518207503,-400.80683679426943
9.150315863602696,-401.78691186247625
9.340436266112603,-402.7686197823618
9.530556668622506,-403.75032770224726
9.7206770711324,-404.7320356221327
9.907485122890984,-405.71440324630225
10.091169319923603,-406.6973476459451
10.274853516956222,-407.6802920455879
10.458537713988836,-408.6632364452307
10.64222191102146,-409.6461808448736
10.809080019657932,-410.6321470954398
10.9734228202879,-411.61854449061224
11.179496819196629,-412.5958349671745
11.385570818105364,-413.57312544373667
11.604856017463893,-414.54806344590725
11.803043573229287,-415.5278621167911
11.989900397300765,-416.51017943296995
12.186835630660449,-417.49036720415506
12.383770864020136,-418.47055497534024
12.580706097379812,-419.45074274652535
12.756832477185085,-420.4344922555688
12.90254745209846,-421.4238607781723
13.048262427011839,-422.4132293007759
13.182275027288853,-423.40396749313356
13.288960862906661,-424.39780598290986
13.367981432386372,-425.3946669881588
13.447002001866089,-426.39152799340775
13.516660813367416,-427.3890787266638
13.561027369284401,-428.38779901065413
13.591292734830429,-429.3870249109535
13.621558100376461,-430.3862508112531
13.626124974250725,-431.3854057465127
13.569976779361568,-432.38386398318914
13.51382858447241,-433.3823222198656
13.457680389583253,-434.3807804565421
13.401268238978115,-435.37922076033635
13.305249209816441,-436.3741250658081
13.190602224104627,-437.3670984048518
13.075955238392812,-438.36007174389556
12.961308252680997,-439.3530450829393
12.86630838329968,-440.3483020522144
12.761037265052654,-441.34248537171527
12.651307277658315,-442.3361677546398
12.515763089311017,-443.3268378368666
12.38021890096372,-444.3175079190935
12.244674712616419,-445.30817800132036
12.11670850378109,-446.2999525447425
11.989568063135119,-447.29185516730394
11.862427622489149,-448.2837577898654
11.738418876725927,-449.2760488470917
11.61993247744567,-450.26896593395463
11.500264565694192,-451.26172364947763
11.355049394134205,-452.2511294271883
11.209834222574218,-453.24053520489883
11.064619051014228,-454.2299409826095
10.938414246477539,-455.22187281769277
10.824593750617217,-456.2152899738818
10.72139152206579,-457.2099317085025
10.617208091505287,-458.20446209845545
10.513002394056624,-459.1989898762376
10.398638735528277,-460.19221197306365
10.25864014357747,-461.18213241261407
10.118641551626656,-462.1720528521645
9.978642959675842,-463.16197329171496
9.866273431085556,-464.15560007033156
9.756604518223295,-465.1495891267946
9.646935605361026,-466.1435781832578
9.531341136182085,-467.13691062752196
9.414087086368653,-468.1300590376733
9.295424393119376,-469.12303978775776
9.17681313638299,-470.1160266189256
9.05844436356554,-471.1090421177624
8.94007559074809,-472.10205761659915
8.821706817930645,-473.09507311543587
8.703338045113188,-474.0880886142727
8.58496927229574,-475.0811041131094
8.46660049947829,-476.07411961194623
8.348059741961062,-477.06711410980904
8.22579965274029,-478.0596582614964
8.103367460365588,-479.0521816841568
7.9809352679908825,-480.0447051068172
7.858503075616177,-481.0372285294776
7.736070883241478,-482.029751952138
7.613638690866775,-483.02227537479837
7.491715804315371,-484.0148614488378
7.369517596690204,-485.00741323721
7.246898984068038,-485.99991294308893
7.124280371445867,-486.99241264896784
7.001661758823696,-487.98491235484676
6.879043146201522,-488.97741206072567
6.756424533579356,-489.9699117666046
6.633805920957181,-490.9624114724835
6.511187308335008,-491.95491117836247
6.394523292840994,-492.9481130275169
6.282847718939006,-493.9419019550587
6.171172145037018,-494.9356908826005
6.059496571135037,-495.9294798101423
5.947820997233055,-496.92326873768405
5.836145423331074,-497.9170576652258
5.713930525784276,-498.9095278388058
5.58763314329933,-499.9014871832882
5.461335760814379,-500.8934465277707
5.335038378329433,-501.88540587225316
5.208740995844481,-502.87736521673565
5.08244361335953,-503.86932456121815
4.9500501645468376,-504.86054632067226
4.815501366177248,-505.8514999666062
4.680952567807651,-506.8424536125402
4.546403769438062,-507.83340725847415
4.411854971068465,-508.8243609044082
4.277101605664676,-509.8152867591159
4.142323958655691,-510.80620931507326
4.007546311646715,-511.79713187103073
3.872768664637731,-512.7880544269881
3.7379910176287545,-513.7789769829454
3.60321337061977,-514.7698995389029
3.473822312786466,-515.7614372381026
3.367083699626497,-516.7556451193695
3.2626591451927154,-517.7501463476993
3.1582345907589273,-518.7446475760293
3.053810036325146,-519.739148804359
2.949385481891358,-520.733650032689
2.8416636602009575,-521.7277853959365
2.718998098844018,-522.7202626004366
2.5963325374870863,-523.7127398049365
2.4736669761301533,-524.7052170094366
2.351001414773214,-525.6976942139368
2.2283358534162816,-526.6901714184366
2.1056702920593424,-527.6826486229368
1.9830047307024032,-528.6751258274369
1.8603391693454707,-529.6676030319369
1.7376736079885315,-530.660080236437
1.615008046631592,-531.6525574409371
1.4960401192077533,-532.6454944481989
1.378481300436582,-533.638606678877
1.2609224816654172,-534.631718909555
1.1433636628942458,-535.6248311402331
1.0258048441230878,-536.617943370911
0.9082460253519165,-537.6110556015892
0.7897550601442522,-538.6040541425474
0.6694201868611542,-539.596827790308
0.5492222056468542,-540.5896174031294
0.42986226030857244,-541.5825047520266
0.32201988113427193,-542.5766744379893
0.21586021639585828,-543.5710314731767
0.10970055165745674,-544.5653885083641
0.0035408869190375336,-545.5597455435518
-0.11965931309100097,-546.5521129936562
-0.2443235540031482,-547.5443095081714
-0.36898779491528877,-548.5365060226866
-0.4936520358274281,-549.5287025372018
-0.6183162767395688,-550.5208990517169
-0.745392104256758,-551.5127598335624
-0.8765639391307605,-552.5040892096331
-0.9944329780725091,-553.4968816444238
-1.1071447386295223,-554.4902725128911
-1.248075803616802,-555.4796912175037
-1.4216730282301888,-556.4639156036658
-1.6370418165966745,-557.4399195423746
-1.8202764819637332,-558.4229150160902
-2.021748141071961,-559.4016518431793
-2.294281051823008,-560.3629763446638
-2.5496537037234126,-561.3296198125066
-2.8181167973127628,-562.2927010300973
-3.111210925997473,-563.2488033101064
-3.4074816630992473,-564.2038626069739
-3.726847777338868,-565.1513430072716
-4.048035044693051,-566.0982036322162
-4.39127851847322,-567.0374814963502
-4.743473961719321,-567.9734289024507
-5.097593430789472,-568.9086605010086
-5.473517020322266,-569.8350274174759
-5.857449674413239,-570.7581521625029
-6.250899473189132,-571.6774733950429
-6.6522560790358884,-572.5931377405865
-7.06785246947099,-573.5021751088062
-7.518081679374294,-574.3949814955483
-7.974960063278247,-575.284487553542
-8.418462527913015,-576.1802260493052
-8.83862148471961,-577.0869618031518
-9.257395538345305,-577.9943993126735
-9.688847400859197,-578.8960294255921
-10.13851307163776,-579.7892780561341
-10.58817874241635,-580.682526686676
-11.022201801591361,-581.5832855142475
-11.43844763359438,-582.4924179124921
-11.854693465597375,-583.4015503107366
-12.298362525064434,-584.2972600593008
-12.775641507635068,-585.1760149414667
-13.252920490205678,-586.0547698236326
-13.724743960766084,-586.9364975211647
-14.20975889887045,-587.8107047655353
-14.722752652972645,-588.6688165468771
-15.2468559579738,-589.5204922162387
-15.770959262974923,-590.3721678856003
-16.295062567976075,-591.2238435549621
-16.82613872197643,-592.0711927523691
-17.37119146661425,-592.9094387864144
-17.9240123676272,-593.7425714569363
-18.49105505522015,-594.566275476577
-19.059609944438833,-595.3889769483934
-19.63105761751806,-596.2096488267604
-20.205739135656536,-597.02805182122
-20.792098053126942,-597.837631331712
-21.400252702547533,-598.6307419105567
-22.018743537103354,-599.4160092013183
-22.650662001527223,-600.1910873586667
-23.282580465951057,-600.9661655160149
-23.914498930374926,-601.7412436733632
-24.550840952083583,-602.512698195404
-25.188456504096642,-603.2831094825372
-25.83632274669209,-604.0441466000748
-26.538445316513588,-604.7559132049039
-27.243825983379622,-605.4647431383138
-27.949206650245692,-606.1735730717237
-28.654655867138015,-606.8823326379891
-29.352332249252196,-607.5979905148101
-30.046343751264274,-608.3170772308677
-30.758685048266685,-609.0179550755664
-31.489040154929484,-609.7009379496471
-32.22515070980471,-610.3778372283814
-32.96144292247271,-611.0545444920958
-33.693385010252044,-611.7348579670522
-34.44052400634259,-612.3973360201634
-35.199888750118866,-613.0460173596853
-35.99269430116435,-613.6553753552619
-36.78549985220978,-614.2647333508385
-37.58799784380929,-614.8613440819868
-38.39194873942028,-615.4559757747561
-39.20589118324964,-616.0361724349328
-40.02398877478902,-616.6106131755546
-40.84426353509401,-617.1816473661216
-41.67049624604893,-617.7433898507925
-42.51037121877727,-618.2859019319943
-43.353769499228065,-618.8224618493678
-44.21725298462559,-619.3249610310255
-45.10049716143409,-619.7933607819135
-45.99654841898648,-620.2372797066482
-46.87971398465664,-620.7046346916875
-47.76142887777788,-621.174350510604
-48.648899594087254,-621.6333239898263
-49.54188479518574,-622.0825528604774
-50.434869996284114,-622.5317817311286
-51.33303615358956,-622.9707855880284
-52.23434991917221,-623.4039799804905
